t,Vr-->,z_V,0,1,2,3,4,5,6
22.5348,40,0.000865133,0.00086509,0.000864972,0.000864801,0.000864613,0.000864456,0.000864385,
22.5348,45,0.000403531,0.00040352,0.000403487,0.00040344,0.000403389,0.000403347,0.000403329,
22.5348,50,0.000171819,0.000171815,0.000171807,0.000171795,0.000171783,0.000171773,0.000171769,
22.5348,55,6.71997e-05,6.71996e-05,6.71976e-05,6.7195e-05,6.71923e-05,6.71902e-05,6.71894e-05,
22.5348,60,2.42817e-05,2.42812e-05,2.42809e-05,2.42804e-05,2.42798e-05,2.42794e-05,2.42792e-05,
22.5348,65,8.14756e-06,8.14769e-06,8.14757e-06,8.14748e-06,8.14737e-06,8.14729e-06,8.14726e-06,
22.5348,70,2.55082e-06,2.55075e-06,2.55075e-06,2.55073e-06,2.55071e-06,2.55069e-06,2.55069e-06,
22.5348,75,7.48136e-07,7.48163e-07,7.48154e-07,7.48153e-07,7.48149e-07,7.48146e-07,7.48145e-07,
22.5348,80,2.06371e-07,2.0636e-07,2.06362e-07,2.0636e-07,2.0636e-07,2.0636e-07,2.06359e-07,
22.5348,85,5.37048e-08,5.37086e-08,5.37076e-08,5.37078e-08,5.37076e-08,5.37076e-08,5.37075e-08,
22.5348,90,1.32305e-08,1.32292e-08,1.32295e-08,1.32294e-08,1.32294e-08,1.32294e-08,1.32294e-08,
22.5348,95,3.09236e-09,3.09274e-09,3.09265e-09,3.09268e-09,3.09266e-09,3.09267e-09,3.09266e-09,
22.5348,100,6.87956e-10,6.87849e-10,6.87873e-10,6.87865e-10,6.87867e-10,6.87866e-10,6.87866e-10,

22.5348,5,311.041,311.359,312.358,314.2,317.184,321.795,328.785,
22.5348,10,319.588,320.056,321.478,323.908,327.41,332.004,337.565,
22.5348,15,327.279,327.743,329.128,331.404,334.499,338.266,342.447,
22.5348,20,332.663,333.071,334.276,336.222,338.803,341.857,345.158,
22.5348,25,335.837,336.19,337.232,338.904,341.108,343.707,346.524,
22.5348,30,337.527,337.844,338.78,340.282,342.263,344.61,347.181,
22.5348,35,338.386,338.683,339.562,340.972,342.838,345.056,347.505,
22.5348,40,338.808,339.096,339.946,341.313,343.123,345.28,347.669,
22.5348,45,339.004,339.288,340.126,341.474,343.259,345.388,347.75,
22.5348,50,339.09,339.372,340.205,341.545,343.32,345.437,347.786,
22.5348,55,339.124,339.405,340.237,341.573,343.344,345.457,347.801,
22.5348,60,339.137,339.418,340.248,341.584,343.353,345.464,347.807,
22.5348,65,339.141,339.422,340.252,341.587,343.357,345.467,347.809,
22.5348,70,339.142,339.423,340.254,341.588,343.358,345.468,347.809,
22.5348,75,339.143,339.424,340.254,341.589,343.358,345.468,347.809,
22.5348,80,339.143,339.424,340.254,341.589,343.358,345.468,347.809,
22.5348,85,339.143,339.424,340.254,341.589,343.358,345.468,347.809,
22.5348,90,339.143,339.424,340.254,341.589,343.358,345.468,347.809,
22.5348,95,339.143,339.424,340.254,341.589,343.358,345.468,347.809,
22.5348,100,339.143,339.424,340.254,341.589,343.358,345.468,347.81,

t_Vr-->,z_V,0,1,2,3,4,5,6
23.3327,5,0.00987762,0.00987705,0.00987533,0.00987246,0.00986853,0.00986408,0.00986083,
23.3327,10,0.00939631,0.00939497,0.00939097,0.00938456,0.00937636,0.00936795,0.00936284,
23.3327,15,0.00834014,0.00833847,0.00833358,0.00832596,0.00831666,0.00830777,0.00830291,
23.3327,20,0.00674768,0.00674631,0.00674232,0.00673625,0.00672909,0.00672255,0.00671919,
23.3327,25,0.00491632,0.00491549,0.00491309,0.0049095,0.00490535,0.00490167,0.00489986,
23.3327,30,0.00321373,0.00321333,0.00321219,0.0032105,0.00320858,0.00320692,0.00320612,
23.3327,35,0.00188765,0.0018875,0.00188705,0.00188639,0.00188566,0.00188503,0.00188474,
23.3327,40,0.00100075,0.00100069,0.00100054,0.00100032,0.00100008,0.000999884,0.000999794,
23.3327,45,0.000481663,0.000481651,0.000481607,0.000481545,0.000481477,0.000481422,0.000481398,
23.3327,50,0.000211784,0.000211777,0.000211766,0.00021175,0.000211733,0.00021172,0.000211714,
23.3327,55,8.55775e-05,8.55781e-05,8.55751e-05,8.55716e-05,8.55677e-05,8.55647e-05,8.55635e-05,
23.3327,60,3.19613e-05,3.19602e-05,3.19598e-05,3.19589e-05,3.19582e-05,3.19575e-05,3.19573e-05,
23.3327,65,1.10874e-05,1.10878e-05,1.10876e-05,1.10874e-05,1.10873e-05,1.10871e-05,1.10871e-05,
23.3327,70,3.58978e-06,3.58956e-06,3.58958e-06,3.58954e-06,3.58951e-06,3.58949e-06,3.58948e-06,
23.3327,75,1.08889e-06,1.08898e-06,1.08896e-06,1.08896e-06,1.08895e-06,1.08895e-06,1.08895e-06,
23.3327,80,3.10744e-07,3.10705e-07,3.10713e-07,3.10709e-07,3.10709e-07,3.10708e-07,3.10708e-07,
23.3327,85,8.36498e-08,8.3664e-08,8.36606e-08,8.36615e-08,8.3661e-08,8.3661e-08,8.36609e-08,
23.3327,90,2.13262e-08,2.13213e-08,2.13224e-08,2.1322e-08,2.13221e-08,2.1322e-08,2.1322e-08,
23.3327,95,5.15644e-09,5.15803e-09,5.15766e-09,5.15777e-09,5.15773e-09,5.15774e-09,5.15773e-09,
23.3327,100,1.18752e-09,1.18705e-09,1.18715e-09,1.18712e-09,1.18713e-09,1.18712e-09,1.18713e-09,

23.3327,5,311.056,311.374,312.373,314.214,317.196,321.806,328.794,
23.3327,10,319.678,320.145,321.564,323.99,327.485,332.07,337.617,
23.3327,15,327.527,327.989,329.368,331.633,334.709,338.449,342.591,
23.3327,20,333.101,333.504,334.696,336.618,339.163,342.167,345.4,
23.3327,25,336.419,336.764,337.784,339.419,341.57,344.098,346.826,
23.3327,30,338.192,338.5,339.406,340.858,342.773,345.035,347.506,
23.3327,35,339.099,339.384,340.228,341.582,343.371,345.497,347.84,
23.3327,40,339.551,339.826,340.639,341.944,343.673,345.732,348.011,
23.3327,45,339.768,340.039,340.837,342.121,343.822,345.849,348.098,
23.3327,50,339.866,340.134,340.927,342.201,343.89,345.904,348.139,
23.3327,55,339.907,340.174,340.965,342.235,343.919,345.928,348.156,
23.3327,60,339.922,340.189,340.979,342.248,343.93,345.937,348.163,
23.3327,65,339.928,340.195,340.984,342.253,343.934,345.94,348.166,
23.3327,70,339.929,340.197,340.986,342.254,343.936,345.941,348.166,
23.3327,75,339.93,340.197,340.986,342.255,343.936,345.942,348.167,
23.3327,80,339.93,340.197,340.986,342.255,343.936,345.942,348.167,
23.3327,85,339.93,340.197,340.986,342.255,343.936,345.942,348.167,
23.3327,90,339.93,340.197,340.986,342.255,343.936,345.942,348.167,
23.3327,95,339.93,340.197,340.986,342.255,343.936,345.942,348.167,
23.3327,100,339.93,340.197,340.986,342.255,343.936,345.942,348.167,

t_Vr-->,z_V,0,1,2,3,4,5,6
24.009,5,0.00988913,0.00988856,0.00988683,0.00988394,0.00987999,0.00987552,0.00987227,
24.009,10,0.00945018,0.00944881,0.00944474,0.00943821,0.00942988,0.00942134,0.00941615,
24.009,15,0.00846682,0.00846508,0.00845999,0.00845206,0.00844242,0.0084332,0.00842818,
24.009,20,0.00694772,0.00694625,0.006942,0.00693552,0.00692789,0.00692093,0.00691737,
24.009,25,0.00515466,0.00515374,0.00515111,0.00514716,0.00514261,0.00513858,0.00513661,
24.009,30,0.00344146,0.00344101,0.00343972,0.0034378,0.00343563,0.00343375,0.00343285,
24.009,35,0.00206893,0.00206874,0.00206822,0.00206745,0.00206659,0.00206585,0.00206551,
24.009,40,0.00112423,0.00112417,0.00112399,0.00112372,0.00112343,0.00112319,0.00112308,
24.009,45,0.000555138,0.000555122,0.000555067,0.000554989,0.000554904,0.000554834,0.000554804,
24.009,50,0.000250585,0.000250577,0.000250564,0.000250543,0.000250521,0.000250503,0.000250496,
24.009,55,0.000103999,0.000103999,0.000103995,0.000103991,0.000103985,0.000103981,0.00010398,
24.009,60,3.9906e-05,3.99048e-05,3.99042e-05,3.99031e-05,3.9902e-05,3.99012e-05,3.99009e-05,
24.009,65,1.42267e-05,1.42271e-05,1.42268e-05,1.42266e-05,1.42264e-05,1.42263e-05,1.42262e-05,
24.009,70,4.73455e-06,4.73429e-06,4.73432e-06,4.73426e-06,4.73422e-06,4.73419e-06,4.73418e-06,
24.009,75,1.47642e-06,1.47653e-06,1.4765e-06,1.4765e-06,1.47648e-06,1.47648e-06,1.47648e-06,
24.009,80,4.33191e-07,4.33144e-07,4.33154e-07,4.33149e-07,4.33149e-07,4.33147e-07,4.33147e-07,
24.009,85,1.19912e-07,1.1993e-07,1.19925e-07,1.19926e-07,1.19926e-07,1.19926e-07,1.19926e-07,
24.009,90,3.14368e-08,3.14302e-08,3.14316e-08,3.14311e-08,3.14312e-08,3.14311e-08,3.14312e-08,
24.009,95,7.81742e-09,7.81965e-09,7.81913e-09,7.81929e-09,7.81922e-09,7.81924e-09,7.81923e-09,
24.009,100,1.85156e-09,1.85086e-09,1.85102e-09,1.85096e-09,1.85098e-09,1.85097e-09,1.85098e-09,

24.009,5,311.067,311.385,312.383,314.224,317.205,321.814,328.8,
24.009,10,319.745,320.211,321.629,324.052,327.542,332.12,337.656,
24.009,15,327.721,328.182,329.556,331.811,334.874,338.593,342.704,
24.009,20,333.452,333.851,335.033,336.936,339.453,342.418,345.596,
24.009,25,336.89,337.23,338.232,339.838,341.946,344.418,347.073,
24.009,30,338.732,339.032,339.914,341.329,343.19,345.384,347.773,
24.009,35,339.675,339.952,340.767,342.076,343.805,345.856,348.112,
24.009,40,340.151,340.416,341.198,342.455,344.117,346.097,348.287,
24.009,45,340.384,340.644,341.411,342.643,344.275,346.221,348.378,
24.009,50,340.492,340.75,341.51,342.732,344.35,346.281,348.423,
24.009,55,340.539,340.795,341.552,342.77,344.383,346.308,348.443,
24.009,60,340.557,340.813,341.569,342.785,344.397,346.319,348.451,
24.009,65,340.564,340.82,341.576,342.791,344.402,346.323,348.454,
24.009,70,340.566,340.822,341.578,342.793,344.403,346.324,348.455,
24.009,75,340.567,340.823,341.578,342.793,344.404,346.324,348.455,
24.009,80,340.567,340.823,341.579,342.794,344.404,346.324,348.456,
24.009,85,340.567,340.823,341.579,342.794,344.404,346.325,348.456,
24.009,90,340.567,340.823,341.579,342.794,344.404,346.325,348.456,
24.009,95,340.567,340.823,341.579,342.794,344.404,346.325,348.456,
24.009,100,340.567,340.823,341.579,342.794,344.404,346.325,348.456,

t_Vr-->,z_V,0,1,2,3,4,5,6
24.722,5,0.00989967,0.0098991,0.00989736,0.00989446,0.0098905,0.00988601,0.00988275,
24.722,10,0.00950094,0.00949954,0.00949541,0.00948877,0.00948031,0.00947165,0.00946639,
24.722,15,0.00858955,0.00858774,0.00858245,0.00857423,0.00856423,0.00855469,0.00854951,
24.722,20,0.00714706,0.0071455,0.00714096,0.00713405,0.00712594,0.00711855,0.00711479,
24.722,25,0.00539911,0.00539811,0.00539521,0.00539088,0.0053859,0.0053815,0.00537935,
24.722,30,0.00368201,0.00368149,0.00368003,0.00367786,0.0036754,0.00367327,0.00367226,
24.722,35,0.00226616,0.00226595,0.00226533,0.00226443,0.00226342,0.00226256,0.00226216,
24.722,40,0.00126264,0.00126255,0.00126234,0.00126202,0.00126166,0.00126137,0.00126124,
24.722,45,0.000639958,0.000639938,0.000639869,0.000639771,0.000639664,0.000639576,0.000639538,
24.722,50,0.000296716,0.000296707,0.000296688,0.000296661,0.000296633,0.00029661,0.0002966,
24.722,55,0.00012655,0.000126551,0.000126546,0.000126539,0.000126532,0.000126527,0.000126525,
24.722,60,4.99204e-05,4.99188e-05,4.9918e-05,4.99164e-05,4.99149e-05,4.99138e-05,4.99133e-05,
24.722,65,1.83004e-05,1.83011e-05,1.83007e-05,1.83004e-05,1.83001e-05,1.82999e-05,1.82998e-05,
24.722,70,6.26399e-06,6.26361e-06,6.26365e-06,6.26356e-06,6.26351e-06,6.26346e-06,6.26344e-06,
24.722,75,2.00936e-06,2.00953e-06,2.00948e-06,2.00948e-06,2.00947e-06,2.00946e-06,2.00945e-06,
24.722,80,6.06566e-07,6.06489e-07,6.06505e-07,6.06497e-07,6.06497e-07,6.06495e-07,6.06495e-07,
24.722,85,1.72755e-07,1.72786e-07,1.72778e-07,1.7278e-07,1.72779e-07,1.72779e-07,1.72779e-07,
24.722,90,4.66078e-08,4.6596e-08,4.65986e-08,4.65977e-08,4.65979e-08,4.65978e-08,4.65978e-08,
24.722,95,1.19262e-08,1.19304e-08,1.19295e-08,1.19297e-08,1.19296e-08,1.19297e-08,1.19296e-08,
24.722,100,2.90752e-09,2.90613e-09,2.90645e-09,2.90634e-09,2.90638e-09,2.90636e-09,2.90637e-09,

24.722,5,311.077,311.394,312.392,314.232,317.213,321.821,328.805,
24.722,10,319.808,320.274,321.69,324.11,327.596,332.167,337.694,
24.722,15,327.91,328.369,329.738,331.985,335.035,338.734,342.815,
24.722,20,333.802,334.199,335.37,337.255,339.745,342.67,345.793,
24.722,25,337.368,337.703,338.688,340.264,342.331,344.746,347.327,
24.722,30,339.281,339.573,340.432,341.808,343.616,345.742,348.047,
24.722,35,340.259,340.526,341.314,342.578,344.245,346.221,348.39,
24.722,40,340.755,341.01,341.762,342.969,344.567,346.467,348.567,
24.722,45,341.004,341.253,341.988,343.168,344.732,346.596,348.662,
24.722,50,341.123,341.369,342.096,343.265,344.814,346.661,348.71,
24.722,55,341.176,341.421,342.145,343.309,344.851,346.691,348.732,
24.722,60,341.197,341.442,342.165,343.327,344.867,346.703,348.741,
24.722,65,341.205,341.45,342.172,343.333,344.872,346.708,348.745,
24.722,70,341.208,341.452,342.175,343.336,344.875,346.71,348.746,
24.722,75,341.209,341.453,342.175,343.337,344.875,346.71,348.747,
24.722,80,341.209,341.454,342.176,343.337,344.875,346.711,348.747,
24.722,85,341.209,341.454,342.176,343.337,344.875,346.711,348.747,
24.722,90,341.209,341.454,342.176,343.337,344.876,346.711,348.747,
24.722,95,341.209,341.454,342.176,343.337,344.876,346.711,348.747,
24.722,100,341.209,341.454,342.176,343.337,344.876,346.711,348.747,

t_Vr-->,z_V,0,1,2,3,4,5,6
25.435,5,0.0099088,0.00990822,0.00990648,0.00990357,0.00989959,0.0098951,0.00989182,
25.435,10,0.00954612,0.00954471,0.00954051,0.00953378,0.00952519,0.00951642,0.0095111,
25.435,15,0.00870187,0.0087,0.00869453,0.00868602,0.00867569,0.00866585,0.00866052,
25.435,20,0.00733468,0.00733302,0.0073282,0.00732088,0.00731229,0.00730448,0.00730053,
25.435,25,0.00563588,0.00563478,0.00563163,0.0056269,0.00562149,0.00561671,0.00561438,
25.435,30,0.00392191,0.00392134,0.00391969,0.00391725,0.0039145,0.00391212,0.00391099,
25.435,35,0.00246878,0.00246853,0.00246782,0.00246677,0.0024656,0.00246461,0.00246415,
25.435,40,0.0014091,0.001409,0.00140874,0.00140835,0.00140793,0.00140758,0.00140742,
25.435,45,0.000732408,0.000732383,0.000732297,0.000732175,0.000732042,0.000731934,0.000731886,
25.435,50,0.000348496,0.000348484,0.00034846,0.000348426,0.000348389,0.00034836,0.000348347,
25.435,55,0.000152614,0.000152614,0.000152608,0.000152599,0.00015259,0.000152583,0.00015258,
25.435,60,6.18362e-05,6.1834e-05,6.18329e-05,6.18308e-05,6.18288e-05,6.18272e-05,6.18266e-05,
25.435,65,2.32903e-05,2.32912e-05,2.32906e-05,2.32903e-05,2.32898e-05,2.32895e-05,2.32894e-05,
25.435,70,8.19241e-06,8.19184e-06,8.1919e-06,8.19178e-06,8.19171e-06,8.19164e-06,8.19162e-06,
25.435,75,2.70101e-06,2.70127e-06,2.7012e-06,2.7012e-06,2.70118e-06,2.70117e-06,2.70116e-06,
25.435,80,8.38171e-07,8.38048e-07,8.38073e-07,8.38061e-07,8.38061e-07,8.38058e-07,8.38058e-07,
25.435,85,2.45407e-07,2.45459e-07,2.45447e-07,2.4545e-07,2.45448e-07,2.45448e-07,2.45448e-07,
25.435,90,6.8078e-08,6.80573e-08,6.80619e-08,6.80603e-08,6.80607e-08,6.80605e-08,6.80605e-08,
25.435,95,1.79102e-08,1.79178e-08,1.79161e-08,1.79166e-08,1.79164e-08,1.79165e-08,1.79164e-08,
25.435,100,4.49067e-09,4.488e-09,4.48861e-09,4.48841e-09,4.48847e-09,4.48844e-09,4.48846e-09,

25.435,5,311.085,311.403,312.4,314.24,317.22,321.827,328.81,
25.435,10,319.864,320.33,321.745,324.162,327.644,332.209,337.727,
25.435,15,328.084,328.542,329.907,332.147,335.184,338.865,342.918,
25.435,20,334.135,334.528,335.69,337.559,340.024,342.912,345.981,
25.435,25,337.829,338.158,339.127,340.677,342.704,345.064,347.573,
25.435,30,339.811,340.095,340.933,342.273,344.03,346.09,348.314,
25.435,35,340.82,341.078,341.84,343.062,344.671,346.574,348.659,
25.435,40,341.334,341.579,342.302,343.463,344.997,346.821,348.836,
25.435,45,341.596,341.834,342.538,343.67,345.169,346.954,348.932,
25.435,50,341.724,341.96,342.656,343.774,345.256,347.023,348.983,
25.435,55,341.783,342.018,342.71,343.823,345.298,347.056,349.008,
25.435,60,341.808,342.042,342.733,343.844,345.315,347.071,349.019,
25.435,65,341.818,342.051,342.742,343.852,345.322,347.077,349.023,
25.435,70,341.821,342.055,342.745,343.855,345.325,347.079,349.024,
25.435,75,341.822,342.056,342.746,343.856,345.326,347.079,349.025,
25.435,80,341.823,342.056,342.746,343.856,345.326,347.08,349.025,
25.435,85,341.823,342.057,342.747,343.856,345.326,347.08,349.025,
25.435,90,341.823,342.057,342.747,343.856,345.326,347.08,349.025,
25.435,95,341.823,342.057,342.747,343.856,345.326,347.08,349.025,
25.435,100,341.823,342.057,342.747,343.856,345.326,347.08,349.025,

t_Vr-->,z_V,0,1,2,3,4,5,6
26.148,5,0.0099167,0.00991612,0.00991437,0.00991145,0.00990747,0.00990296,0.00989968,
26.148,10,0.00958632,0.00958488,0.00958063,0.00957381,0.00956512,0.00955625,0.00955087,
26.148,15,0.0088045,0.00880257,0.00879692,0.00878815,0.00877751,0.00876739,0.00876191,
26.148,20,0.0075108,0.00750905,0.00750396,0.00749623,0.00748718,0.00747897,0.00747482,
26.148,25,0.00586441,0.00586322,0.00585979,0.00585468,0.00584882,0.00584366,0.00584116,
26.148,30,0.00416016,0.00415951,0.00415767,0.00415496,0.00415189,0.00414925,0.004148,
26.148,35,0.00267587,0.00267559,0.00267477,0.00267356,0.00267222,0.00267108,0.00267055,
26.148,40,0.00156318,0.00156306,0.00156275,0.00156229,0.00156179,0.00156137,0.00156118,
26.148,45,0.000832503,0.000832472,0.000832367,0.000832218,0.000832055,0.00083192,0.000831861,
26.148,50,0.000406185,0.00040617,0.000406141,0.000406097,0.00040605,0.000406013,0.000405997,
26.148,55,0.00018249,0.000182491,0.000182482,0.000182471,0.000182459,0.00018245,0.000182446,
26.148,60,7.58878e-05,7.58848e-05,7.58834e-05,7.58805e-05,7.58778e-05,7.58756e-05,7.58748e-05,
26.148,65,2.93429e-05,2.93442e-05,2.93434e-05,2.93429e-05,2.93423e-05,2.93419e-05,2.93417e-05,
26.148,70,1.05984e-05,1.05976e-05,1.05977e-05,1.05975e-05,1.05974e-05,1.05973e-05,1.05973e-05,
26.148,75,3.58852e-06,3.58892e-06,3.58881e-06,3.58881e-06,3.58878e-06,3.58877e-06,3.58876e-06,
26.148,80,1.14383e-06,1.14364e-06,1.14368e-06,1.14366e-06,1.14366e-06,1.14366e-06,1.14366e-06,
26.148,85,3.44012e-07,3.44096e-07,3.44076e-07,3.44082e-07,3.44079e-07,3.44079e-07,3.44078e-07,
26.148,90,9.80486e-08,9.80134e-08,9.80213e-08,9.80186e-08,9.80193e-08,9.80189e-08,9.8019e-08,
26.148,95,2.64993e-08,2.65129e-08,2.65098e-08,2.65107e-08,2.65104e-08,2.65105e-08,2.65104e-08,
26.148,100,6.82811e-09,6.82317e-09,6.82429e-09,6.82393e-09,6.82405e-09,6.824e-09,6.82402e-09,

26.148,5,311.092,311.41,312.407,314.247,317.226,321.832,328.814,
26.148,10,319.914,320.38,321.793,324.208,327.687,332.247,337.757,
26.148,15,328.245,328.701,330.063,332.295,335.321,338.985,343.013,
26.148,20,334.45,334.841,335.994,337.848,340.289,343.142,346.161,
26.148,25,338.273,338.597,339.552,341.076,343.065,345.374,347.814,
26.148,30,340.324,340.602,341.419,342.725,344.433,346.43,348.576,
26.148,35,341.361,341.611,342.349,343.53,345.084,346.918,348.921,
26.148,40,341.888,342.124,342.82,343.936,345.411,347.163,349.095,
26.148,45,342.161,342.389,343.065,344.15,345.586,347.297,349.191,
26.148,50,342.298,342.523,343.189,344.26,345.678,347.369,349.244,
26.148,55,342.363,342.587,343.249,344.313,345.724,347.405,349.271,
26.148,60,342.391,342.615,343.275,344.337,345.744,347.422,349.283,
26.148,65,342.403,342.626,343.286,344.347,345.752,347.428,349.288,
26.148,70,342.407,342.63,343.29,344.35,345.755,347.431,349.29,
26.148,75,342.409,342.632,343.291,344.351,345.756,347.432,349.291,
26.148,80,342.409,342.632,343.292,344.352,345.757,347.432,349.291,
26.148,85,342.409,342.633,343.292,344.352,345.757,347.432,349.291,
26.148,90,342.409,342.633,343.292,344.352,345.757,347.432,349.291,
26.148,95,342.409,342.633,343.292,344.352,345.757,347.432,349.291,
26.148,100,342.409,342.633,343.292,344.352,345.757,347.432,349.291,

t_Vr-->,z_V,0,1,2,3,4,5,6
26.8611,5,0.00992355,0.00992296,0.00992121,0.00991828,0.00991429,0.00990977,0.00990648,
26.8611,10,0.00962205,0.00962059,0.00961629,0.00960939,0.0096006,0.00959164,0.00958622,
26.8611,15,0.00889811,0.00889613,0.00889032,0.0088813,0.00887037,0.00885999,0.00885438,
26.8611,20,0.00767573,0.00767388,0.00766853,0.00766041,0.00765091,0.00764231,0.00763798,
26.8611,25,0.00608425,0.00608296,0.00607927,0.00607376,0.00606745,0.00606192,0.00605924,
26.8611,30,0.00439577,0.00439505,0.00439302,0.00439001,0.00438662,0.0043837,0.00438233,
26.8611,35,0.00288651,0.00288618,0.00288524,0.00288387,0.00288234,0.00288104,0.00288044,
26.8611,40,0.00172436,0.00172422,0.00172386,0.00172332,0.00172273,0.00172224,0.00172201,
26.8611,45,0.000940193,0.000940155,0.000940027,0.000939845,0.000939647,0.000939484,0.000939412,
26.8611,50,0.000470008,0.000469989,0.000469952,0.000469897,0.000469839,0.000469792,0.000469771,
26.8611,55,0.000216472,0.000216473,0.000216462,0.000216448,0.000216432,0.00021642,0.000216415,
26.8611,60,9.23178e-05,9.23138e-05,9.2312e-05,9.23082e-05,9.23046e-05,9.23017e-05,9.23005e-05,
26.8611,65,3.66173e-05,3.6619e-05,3.6618e-05,3.66173e-05,3.66165e-05,3.66159e-05,3.66156e-05,
26.8611,70,1.35704e-05,1.35693e-05,1.35694e-05,1.35691e-05,1.3569e-05,1.35689e-05,1.35688e-05,
26.8611,75,4.71521e-06,4.7158e-06,4.71564e-06,4.71565e-06,4.7156e-06,4.71558e-06,4.71557e-06,
26.8611,80,1.54263e-06,1.54234e-06,1.5424e-06,1.54237e-06,1.54237e-06,1.54236e-06,1.54236e-06,
26.8611,85,4.76212e-07,4.76347e-07,4.76316e-07,4.76324e-07,4.76319e-07,4.7632e-07,4.76319e-07,
26.8611,90,1.39346e-07,1.39287e-07,1.39301e-07,1.39296e-07,1.39297e-07,1.39297e-07,1.39297e-07,
26.8611,95,3.86595e-08,3.86829e-08,3.86775e-08,3.86792e-08,3.86786e-08,3.86788e-08,3.86786e-08,
26.8611,100,1.02296e-08,1.02208e-08,1.02228e-08,1.02221e-08,1.02223e-08,1.02222e-08,1.02223e-08,

26.8611,5,311.099,311.416,312.413,314.252,317.231,321.836,328.817,
26.8611,10,319.959,320.424,321.836,324.249,327.725,332.28,337.783,
26.8611,15,328.393,328.848,330.206,332.433,335.449,339.097,343.101,
26.8611,20,334.75,335.138,336.283,338.123,340.542,343.361,346.333,
26.8611,25,338.703,339.022,339.963,341.463,343.417,345.676,348.048,
26.8611,30,340.824,341.095,341.893,343.166,344.828,346.764,348.833,
26.8611,35,341.886,342.128,342.842,343.984,345.486,347.253,349.177,
26.8611,40,342.421,342.649,343.318,344.393,345.811,347.493,349.345,
26.8611,45,342.701,342.92,343.568,344.609,345.986,347.625,349.439,
26.8611,50,342.845,343.061,343.699,344.724,346.081,347.699,349.493,
26.8611,55,342.916,343.131,343.764,344.782,346.13,347.738,349.522,
26.8611,60,342.948,343.162,343.793,344.808,346.153,347.757,349.536,
26.8611,65,342.962,343.175,343.806,344.819,346.162,347.764,349.542,
26.8611,70,342.967,343.18,343.81,344.824,346.166,347.767,349.544,
26.8611,75,342.969,343.182,343.812,344.825,346.167,347.769,349.545,
26.8611,80,342.969,343.183,343.813,344.826,346.168,347.769,349.545,
26.8611,85,342.97,343.183,343.813,344.826,346.168,347.769,349.545,
26.8611,90,342.97,343.183,343.813,344.826,346.168,347.769,349.545,
26.8611,95,342.97,343.183,343.813,344.826,346.168,347.769,349.545,
26.8611,100,342.97,343.183,343.813,344.826,346.168,347.769,349.545,

t_Vr-->,z_V,0,1,2,3,4,5,6
27.5741,5,0.00992947,0.00992889,0.00992713,0.00992419,0.00992019,0.00991566,0.00991237,
27.5741,10,0.00965378,0.00965231,0.00964796,0.00964099,0.00963212,0.00962307,0.0096176,
27.5741,15,0.00898339,0.00898134,0.00897538,0.00896613,0.00895493,0.00894431,0.00893858,
27.5741,20,0.00782981,0.00782787,0.00782226,0.00781376,0.00780383,0.00779486,0.00779035,
27.5741,25,0.00629506,0.00629368,0.00628972,0.00628381,0.00627706,0.00627116,0.00626832,
27.5741,30,0.00462786,0.00462707,0.00462483,0.00462152,0.0046178,0.00461461,0.0046131,
27.5741,35,0.00309974,0.00309937,0.00309831,0.00309676,0.00309503,0.00309357,0.00309289,
27.5741,40,0.00189207,0.00189192,0.00189149,0.00189086,0.00189017,0.0018896,0.00188934,
27.5741,45,0.00105536,0.00105531,0.00105516,0.00105494,0.0010547,0.0010545,0.00105442,
27.5741,50,0.000540145,0.000540121,0.000540076,0.000540007,0.000539935,0.000539876,0.00053985,
27.5741,55,0.000254841,0.000254842,0.000254828,0.000254809,0.000254789,0.000254774,0.000254767,
27.5741,60,0.000111375,0.000111369,0.000111367,0.000111362,0.000111357,0.000111353,0.000111352,
27.5741,65,4.52838e-05,4.52861e-05,4.52847e-05,4.52838e-05,4.52827e-05,4.52819e-05,4.52815e-05,
27.5741,70,1.72071e-05,1.72055e-05,1.72057e-05,1.72054e-05,1.72052e-05,1.7205e-05,1.72049e-05,
27.5741,75,6.13109e-06,6.13194e-06,6.13171e-06,6.13173e-06,6.13166e-06,6.13163e-06,6.13161e-06,
27.5741,80,2.05732e-06,2.05688e-06,2.05697e-06,2.05693e-06,2.05693e-06,2.05692e-06,2.05692e-06,
27.5741,85,6.51414e-07,6.51625e-07,6.51575e-07,6.51589e-07,6.51582e-07,6.51583e-07,6.51581e-07,
27.5741,90,1.95555e-07,1.9546e-07,1.95482e-07,1.95474e-07,1.95476e-07,1.95475e-07,1.95476e-07,
27.5741,95,5.56526e-08,5.56921e-08,5.5683e-08,5.56859e-08,5.56848e-08,5.56851e-08,5.56849e-08,
27.5741,100,1.51122e-08,1.50967e-08,1.51002e-08,1.50991e-08,1.50995e-08,1.50993e-08,1.50994e-08,

27.5741,5,311.104,311.421,312.418,314.257,317.236,321.84,328.82,
27.5741,10,319.999,320.463,321.875,324.286,327.759,332.31,337.807,
27.5741,15,328.53,328.984,330.339,332.56,335.566,339.2,343.182,
27.5741,20,335.034,335.419,336.558,338.385,340.782,343.571,346.497,
27.5741,25,339.119,339.434,340.362,341.84,343.759,345.97,348.277,
27.5741,30,341.311,341.576,342.356,343.598,345.216,347.093,349.086,
