t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
7.12082,2.00795e-62,1.61677e-60,2.47843e-58,3.6141e-56,5.00859e-54,6.59034e-52,8.22488e-50,9.72525e-48,1.08819e-45,1.15077e-43,1.14855e-41,1.08032e-39,9.56102e-38,7.94804e-36,6.19467e-34,4.51766e-32,3.07617e-30,1.95117e-28,1.14992e-26,6.27967e-25,3.16809e-23,1.47173e-21,6.27289e-20,2.44343e-18,8.6602e-17,2.77937e-15,8.03344e-14,2.07852e-12,4.78099e-11,9.7002e-10,1.72035e-08,2.63904e-07,3.45829e-06,3.81386e-05,0.000347531,0.00255711,0.0147464,0.064038,0.198041,0.402923,0.491968,0.409476,0.498252,0.524868,0.451352,0.49439,0.388507,0.335169,0.312881,0.0379503,-0.112487,0.0379503,0.312881,0.335169,0.388507,0.49439,0.451352,0.524868,0.498252,0.409476,0.491968,0.402923,0.198041,0.064038,0.0147464,0.00255711,0.000347531,3.81386e-05,3.45829e-06,2.63904e-07,1.72035e-08,9.7002e-10,4.78099e-11,2.07852e-12,8.03344e-14,2.77937e-15,8.6602e-17,2.44343e-18,6.27289e-20,1.47173e-21,3.16809e-23,6.27967e-25,1.14992e-26,1.95117e-28,3.07617e-30,4.51766e-32,6.19467e-34,7.94804e-36,9.56102e-38,1.08032e-39,1.14855e-41,1.15077e-43,1.08819e-45,9.72525e-48,8.22488e-50,6.59034e-52,5.00859e-54,3.6141e-56,2.47843e-58,1.61677e-60,2.00795e-62
7.30777,2.07169e-61,1.57666e-59,2.28523e-57,3.15179e-55,4.13241e-53,5.14567e-51,6.07875e-49,6.80503e-47,7.21045e-45,7.22181e-43,6.82769e-41,6.08407e-39,5.1016e-37,4.01843e-35,2.96778e-33,2.05096e-31,1.32339e-29,7.95427e-28,4.44205e-26,2.29843e-24,1.09858e-22,4.83448e-21,1.95169e-19,7.19916e-18,2.41574e-16,7.33823e-15,2.00692e-13,4.9113e-12,1.068e-10,2.04739e-09,3.42852e-08,4.9618e-07,6.12768e-06,6.3599e-05,0.000544447,0.00375444,0.0202241,0.0816443,0.233084,0.433779,0.484877,0.406886,0.521976,0.503215,0.465995,0.467738,0.399204,0.299927,0.296098,0.025848,-0.147198,0.025848,0.296098,0.299927,0.399204,0.467738,0.465995,0.503215,0.521976,0.406886,0.484877,0.433779,0.233084,0.0816443,0.0202241,0.00375444,0.000544447,6.3599e-05,6.12768e-06,4.9618e-07,3.42852e-08,2.04739e-09,1.068e-10,4.9113e-12,2.00692e-13,7.33823e-15,2.41574e-16,7.19916e-18,1.95169e-19,4.83448e-21,1.09858e-22,2.29843e-24,4.44205e-26,7.95427e-28,1.32339e-29,2.05096e-31,2.96778e-33,4.01843e-35,5.1016e-37,6.08407e-39,6.82769e-41,7.22181e-43,7.21045e-45,6.80503e-47,6.07875e-49,5.14567e-51,4.13241e-53,3.15179e-55,2.28523e-57,1.57666e-59,2.07169e-61
7.5137,2.50844e-60,1.79849e-58,2.45648e-56,3.19353e-54,3.94779e-52,4.6358e-50,5.16554e-48,5.4554e-46,5.45407e-44,5.15493e-42,4.59957e-40,3.8685e-38,3.06189e-36,2.27663e-34,1.5872e-32,1.03544e-30,6.3068e-29,3.57813e-27,1.88602e-25,9.20997e-24,4.15403e-22,1.72477e-20,6.56834e-19,2.28504e-17,7.22958e-16,2.06998e-14,5.33404e-13,1.22936e-11,2.5164e-10,4.53791e-09,7.14274e-08,9.70686e-07,1.12431e-05,0.000109271,0.000874146,0.00561739,0.0280887,0.104672,0.273622,0.461702,0.471949,0.411774,0.542661,0.478721,0.483567,0.435671,0.409641,0.264984,0.266927,0.0163946,-0.171446,0.0163946,0.266927,0.264984,0.409641,0.435671,0.483567,0.478721,0.542661,0.411774,0.471949,0.461702,0.273622,0.104672,0.0280887,0.00561739,0.000874146,0.000109271,1.12431e-05,9.70686e-07,7.14274e-08,4.53791e-09,2.5164e-10,1.22936e-11,5.33404e-13,2.06998e-14,7.22958e-16,2.28504e-17,6.56834e-19,1.72477e-20,4.15403e-22,9.20997e-24,1.88602e-25,3.57813e-27,6.3068e-29,1.03544e-30,1.5872e-32,2.27663e-34,3.06189e-36,3.8685e-38,4.59957e-40,5.15493e-42,5.45407e-44,5.4554e-46,5.16554e-48,4.6358e-50,3.94779e-52,3.19353e-54,2.45648e-56,1.79849e-58,2.50844e-60
7.71962,2.82576e-59,1.9123e-57,2.46596e-55,3.0274e-53,3.53483e-51,3.92137e-49,4.12857e-47,4.12046e-45,3.89341e-43,3.47831e-41,2.93384e-39,2.33273e-37,1.74555e-35,1.22707e-33,8.08811e-32,4.98847e-30,2.87254e-28,1.54064e-26,7.6761e-25,3.54288e-23,1.51013e-21,5.92445e-20,2.13136e-18,7.00292e-17,2.09199e-15,5.6537e-14,1.37458e-12,2.98772e-11,5.76425e-10,9.79109e-09,1.45043e-07,1.8532e-06,2.01551e-05,0.000183632,0.00137411,0.00823548,0.0382481,0.1316,0.314952,0.482129,0.456058,0.424668,0.555181,0.457088,0.498931,0.404499,0.415109,0.236159,0.227157,0.00959928,-0.179857,0.00959928,0.227157,0.236159,0.415109,0.404499,0.498931,0.457088,0.555181,0.424668,0.456058,0.482129,0.314952,0.1316,0.0382481,0.00823548,0.00137411,0.000183632,2.01551e-05,1.8532e-06,1.45043e-07,9.79109e-09,5.76425e-10,2.98772e-11,1.37458e-12,5.6537e-14,2.09199e-15,7.00292e-17,2.13136e-18,5.92445e-20,1.51013e-21,3.54288e-23,7.6761e-25,1.54064e-26,2.87254e-28,4.98847e-30,8.08811e-32,1.22707e-33,1.74555e-35,2.33273e-37,2.93384e-39,3.47831e-41,3.89341e-43,4.12046e-45,4.12857e-47,3.92137e-49,3.53483e-51,3.0274e-53,2.46596e-55,1.9123e-57,2.82576e-59
7.92555,2.97367e-58,1.90283e-56,2.32063e-54,2.69497e-52,2.97712e-50,3.1252e-48,3.11397e-46,2.94162e-44,2.63112e-42,2.22529e-40,1.77702e-38,1.33775e-36,9.47791e-35,6.30845e-33,3.93701e-31,2.29901e-29,1.25335e-27,6.36366e-26,3.00127e-24,1.31108e-22,5.28842e-21,1.96302e-19,6.68048e-18,2.07584e-16,5.86289e-15,1.49751e-13,3.43967e-12,7.05969e-11,1.28539e-09,2.05905e-08,2.8741e-07,3.45651e-06,3.53367e-05,0.000302107,0.00211647,0.0118387,0.0510915,0.162325,0.355586,0.494417,0.439939,0.444343,0.558121,0.441292,0.508594,0.377701,0.412635,0.21443,0.178635,0.00401268,-0.172304,0.00401268,0.178635,0.21443,0.412635,0.377701,0.508594,0.441292,0.558121,0.444343,0.439939,0.494417,0.355586,0.162325,0.0510915,0.0118387,0.00211647,0.000302107,3.53367e-05,3.45651e-06,2.8741e-07,2.05905e-08,1.28539e-09,7.05969e-11,3.43967e-12,1.49751e-13,5.86289e-15,2.07584e-16,6.68048e-18,1.96302e-19,5.28842e-21,1.31108e-22,3.00127e-24,6.36366e-26,1.25335e-27,2.29901e-29,3.93701e-31,6.30845e-33,9.47791e-35,1.33775e-36,1.77702e-38,2.22529e-40,2.63112e-42,2.94162e-44,3.11397e-46,3.1252e-48,2.97712e-50,2.69497e-52,2.32063e-54,1.90283e-56,2.97367e-58
8.13147,2.93425e-57,1.77831e-55,2.05442e-53,2.26044e-51,2.36623e-49,2.35406e-47,2.22323e-45,1.99081e-43,1.68808e-41,1.35356e-39,1.0248e-37,7.31465e-36,4.91368e-34,3.10091e-32,1.83483e-30,1.01581e-28,5.25001e-27,2.52682e-25,1.12954e-23,4.67628e-22,1.78732e-20,6.28528e-19,2.02597e-17,5.96117e-16,1.59378e-14,3.85222e-13,8.36941e-12,1.62399e-10,2.79377e-09,4.22533e-08,5.56348e-07,6.30451e-06,6.06453e-05,0.000486966,0.00319645,0.0166972,0.0669822,0.196506,0.393911,0.498565,0.426286,0.468599,0.551394,0.433185,0.509963,0.357822,0.400394,0.199484,0.124292,-0.0016134,-0.149904,-0.0016134,0.124292,0.199484,0.400394,0.357822,0.509963,0.433185,0.551394,0.468599,0.426286,0.498565,0.393911,0.196506,0.0669822,0.0166972,0.00319645,0.000486966,6.06453e-05,6.30451e-06,5.56348e-07,4.22533e-08,2.79377e-09,1.62399e-10,8.36941e-12,3.85222e-13,1.59378e-14,5.96117e-16,2.02597e-17,6.28528e-19,1.78732e-20,4.67628e-22,1.12954e-23,2.52682e-25,5.25001e-27,1.01581e-28,1.83483e-30,3.10091e-32,4.91368e-34,7.31465e-36,1.0248e-37,1.35356e-39,1.68808e-41,1.99081e-43,2.22323e-45,2.35406e-47,2.36623e-49,2.26044e-51,2.05442e-53,1.77831e-55,2.93425e-57
8.33739,2.72417e-56,1.56608e-54,1.71644e-52,1.79198e-50,1.78013e-48,1.6808e-46,1.50671e-44,1.28072e-42,1.03093e-40,7.84766e-39,5.64086e-37,3.82251e-35,2.43787e-33,1.46061e-31,8.20469e-30,4.312e-28,2.1154e-26,9.66338e-25,4.09951e-23,1.61042e-21,5.83954e-20,1.94783e-18,5.95399e-17,1.66087e-15,4.20848e-14,9.63684e-13,1.98269e-11,3.64125e-10,5.92507e-09,8.46972e-08,1.05307e-06,1.12553e-05,0.000101966,0.000769631,0.00473665,0.0231181,0.0862251,0.233543,0.428315,0.495266,0.417437,0.494546,0.536238,0.433225,0.501752,0.346071,0.377948,0.189788,0.0678282,-0.00814543,-0.115023,-0.00814543,0.0678282,0.189788,0.377948,0.346071,0.501752,0.433225,0.536238,0.494546,0.417437,0.495266,0.428315,0.233543,0.0862251,0.0231181,0.00473665,0.000769631,0.000101966,1.12553e-05,1.05307e-06,8.46972e-08,5.92507e-09,3.64125e-10,1.98269e-11,9.63684e-13,4.20848e-14,1.66087e-15,5.95399e-17,1.94783e-18,5.83954e-20,1.61042e-21,4.09951e-23,9.66338e-25,2.1154e-26,4.312e-28,8.20469e-30,1.46061e-31,2.43787e-33,3.82251e-35,5.64086e-37,7.84766e-39,1.03093e-40,1.28072e-42,1.50671e-44,1.6808e-46,1.78013e-48,1.79198e-50,1.71644e-52,1.56608e-54,2.72417e-56
8.54332,2.38708e-55,1.30358e-53,1.35738e-51,1.3465e-49,1.27109e-47,1.1406e-45,9.71787e-44,7.85145e-42,6.00753e-40,4.34706e-38,2.97026e-36,1.91335e-34,1.15996e-32,6.60602e-31,3.52714e-29,1.76183e-27,8.21415e-26,3.56567e-24,1.43724e-22,5.36357e-21,1.84729e-19,5.85134e-18,1.69807e-16,4.49576e-15,1.08085e-13,2.34737e-12,4.57833e-11,7.96658e-10,1.22744e-08,1.66003e-07,1.95084e-06,1.9684e-05,0.000168087,0.00119346,0.00689096,0.0314368,0.109027,0.272572,0.457322,0.485876,0.415086,0.519003,0.51501,0.440432,0.484153,0.342152,0.346275,0.182854,0.0133063,-0.01594,-0.0711509,-0.01594,0.0133063,0.182854,0.346275,0.342152,0.484153,0.440432,0.51501,0.519003,0.415086,0.485876,0.457322,0.272572,0.109027,0.0314368,0.00689096,0.00119346,0.000168087,1.9684e-05,1.95084e-06,1.66003e-07,1.22744e-08,7.96658e-10,4.57833e-11,2.34737e-12,1.08085e-13,4.49576e-15,1.69807e-16,5.85134e-18,1.84729e-19,5.36357e-21,1.43724e-22,3.56567e-24,8.21415e-26,1.76183e-27,3.52714e-29,6.60602e-31,1.15996e-32,1.91335e-34,2.97026e-36,4.34706e-38,6.00753e-40,7.85145e-42,9.71787e-44,1.1406e-45,1.27109e-47,1.3465e-49,1.35738e-51,1.30358e-53,2.38708e-55
8.74924,1.97991e-54,1.02848e-52,1.01878e-50,9.61524e-49,8.63656e-47,7.37465e-45,5.97929e-43,4.59748e-41,3.34789e-39,2.3056e-37,1.49933e-35,9.19195e-34,5.30342e-32,2.87431e-30,1.46039e-28,6.94116e-27,3.07901e-25,1.27151e-23,4.87502e-22,1.73022e-20,5.6663e-19,1.70625e-17,4.70602e-16,1.18381e-14,2.7032e-13,5.57377e-12,1.03163e-10,1.70252e-09,2.48615e-08,3.18415e-07,3.54004e-06,3.37488e-05,0.000271854,0.00181697,0.00984752,0.0420047,0.13546,0.312483,0.479741,0.472305,0.42006,0.538932,0.490812,0.452583,0.458774,0.344332,0.307568,0.175657,-0.0353127,-0.0247906,-0.0226366,-0.0247906,-0.0353127,0.175657,0.307568,0.344332,0.458774,0.452583,0.490812,0.538932,0.42006,0.472305,0.479741,0.312483,0.13546,0.0420047,0.00984752,0.00181697,0.000271854,3.37488e-05,3.54004e-06,3.18415e-07,2.48615e-08,1.70252e-09,1.03163e-10,5.57377e-12,2.7032e-13,1.18381e-14,4.70602e-16,1.70625e-17,5.6663e-19,1.73022e-20,4.87502e-22,1.27151e-23,3.07901e-25,6.94116e-27,1.46039e-28,2.87431e-30,5.30342e-32,9.19195e-34,1.49933e-35,2.3056e-37,3.34789e-39,4.59748e-41,5.97929e-43,7.37465e-45,8.63656e-47,9.61524e-49,1.01878e-50,1.02848e-52,1.97991e-54
8.95517,1.55859e-53,7.71099e-52,7.27545e-50,6.54102e-48,5.59712e-46,4.55334e-44,3.51741e-42,2.57687e-40,1.78794e-38,1.17322e-36,7.26943e-35,4.24628e-33,2.3342e-31,1.20525e-29,5.83368e-28,2.64118e-26,1.1159e-24,4.38859e-23,1.60218e-21,5.41368e-20,1.68756e-18,4.83586e-17,1.26893e-15,3.03591e-14,6.59096e-13,1.29152e-11,2.27062e-10,3.55732e-09,4.92793e-08,5.98224e-07,6.29727e-06,5.67676e-05,0.000431657,0.00271736,0.0138301,0.0551697,0.165419,0.35197,0.494796,0.456847,0.432208,0.551857,0.467011,0.466587,0.428333,0.349751,0.264855,0.165151,-0.0746185,-0.0339611,0.0256938,-0.0339611,-0.0746185,0.165151,0.264855,0.349751,0.428333,0.466587,0.467011,0.551857,0.432208,0.456847,0.494796,0.35197,0.165419,0.0551697,0.0138301,0.00271736,0.000431657,5.67676e-05,6.29727e-06,5.98224e-07,4.92793e-08,3.55732e-09,2.27062e-10,1.29152e-11,6.59096e-13,3.03591e-14,1.26893e-15,4.83586e-17,1.68756e-18,5.41368e-20,1.60218e-21,4.38859e-23,1.1159e-24,2.64118e-26,5.83368e-28,1.20525e-29,2.3342e-31,4.24628e-33,7.26943e-35,1.17322e-36,1.78794e-38,2.57687e-40,3.51741e-42,4.55334e-44,5.59712e-46,6.54102e-48,7.27545e-50,7.71099e-52,1.55859e-53
9.16109,1.16732e-52,5.50703e-51,4.95499e-49,4.24854e-47,3.46733e-45,2.69041e-43,1.98236e-41,1.38527e-39,9.16811e-38,5.73836e-36,3.39145e-34,1.88953e-32,9.90663e-31,4.8784e-29,2.25178e-27,9.72122e-26,3.91596e-24,1.46816e-22,5.10889e-21,1.64512e-19,4.88611e-18,1.33374e-16,3.33282e-15,7.59099e-14,1.56831e-12,2.92328e-11,4.88625e-10,7.27366e-09,9.56694e-08,1.1017e-06,1.09892e-05,9.37398e-05,0.000673288,0.00399423,0.019097,0.0712521,0.198595,0.3896,0.502235,0.441944,0.450402,0.556205,0.446729,0.479005,0.396188,0.354896,0.221497,0.148786,-0.102135,-0.0423077,0.0690063,-0.0423077,-0.102135,0.148786,0.221497,0.354896,0.396188,0.479005,0.446729,0.556205,0.450402,0.441944,0.502235,0.3896,0.198595,0.0712521,0.019097,0.00399423,0.000673288,9.37398e-05,1.09892e-05,1.1017e-06,9.56694e-08,7.27366e-09,4.88625e-10,2.92328e-11,1.56831e-12,7.59099e-14,3.33282e-15,1.33374e-16,4.88611e-18,1.64512e-19,5.10889e-21,1.46816e-22,3.91596e-24,9.72122e-26,2.25178e-27,4.8784e-29,9.90663e-31,1.88953e-32,3.39145e-34,5.73836e-36,9.16811e-38,1.38527e-39,1.98236e-41,2.69041e-43,3.46733e-45,4.24854e-47,4.95499e-49,5.50703e-51,1.16732e-52
9.36702,8.33717e-52,3.75476e-50,3.22527e-48,2.64028e-46,2.05738e-44,1.52426e-42,1.0724e-40,7.15562e-39,4.52198e-37,2.70251e-35,1.52505e-33,8.11246e-32,4.06071e-30,1.90897e-28,8.4112e-27,3.46592e-25,1.33245e-23,4.76691e-22,1.5826e-20,4.86119e-19,1.37694e-17,3.58363e-16,8.53569e-15,1.85249e-13,3.64547e-12,6.46932e-11,1.02896e-09,1.45659e-08,1.82049e-07,1.99025e-06,1.8825e-05,0.000152052,0.00103219,0.00577313,0.025937,0.0905154,0.23445,0.423913,0.502391,0.429924,0.472674,0.551524,0.432367,0.486604,0.36576,0.356178,0.180653,0.124973,-0.116585,-0.0484733,0.10296,-0.0484733,-0.116585,0.124973,0.180653,0.356178,0.36576,0.486604,0.432367,0.551524,0.472674,0.429924,0.502391,0.423913,0.23445,0.0905154,0.025937,0.00577313,0.00103219,0.000152052,1.8825e-05,1.99025e-06,1.82049e-07,1.45659e-08,1.02896e-09,6.46932e-11,3.64547e-12,1.85249e-13,8.53569e-15,3.58363e-16,1.37694e-17,4.86119e-19,1.5826e-20,4.76691e-22,1.33245e-23,3.46592e-25,8.4112e-27,1.90897e-28,4.06071e-30,8.11246e-32,1.52505e-33,2.70251e-35,4.52198e-37,7.15562e-39,1.0724e-40,1.52426e-42,2.05738e-44,2.64028e-46,3.22527e-48,3.75476e-50,8.33717e-52
9.57294,5.69029e-51,2.44905e-49,2.01046e-47,1.57297e-45,1.17149e-43,8.29564e-42,5.57852e-40,3.55777e-38,2.14894e-36,1.22749e-34,6.62025e-33,3.3656e-31,1.60992e-29,7.23202e-28,3.04463e-26,1.19858e-24,4.40161e-23,1.50401e-21,4.76829e-20,1.39838e-18,3.78089e-17,9.3904e-16,2.1338e-14,4.41648e-13,8.28524e-12,1.40101e-10,2.12212e-09,2.85899e-08,3.39801e-07,3.52925e-06,3.16761e-05,0.00024241,0.00155607,0.00820865,0.0346613,0.113133,0.272218,0.453538,0.496192,0.422739,0.496453,0.538537,0.42525,0.486873,0.339967,0.350507,0.144804,0.0933973,-0.118012,-0.0511295,0.124186,-0.0511295,-0.118012,0.0933973,0.144804,0.350507,0.339967,0.486873,0.42525,0.538537,0.496453,0.422739,0.496192,0.453538,0.272218,0.113133,0.0346613,0.00820865,0.00155607,0.00024241,3.16761e-05,3.52925e-06,3.39801e-07,2.85899e-08,2.12212e-09,1.40101e-10,8.28524e-12,4.41648e-13,2.1338e-14,9.3904e-16,3.78089e-17,1.39838e-18,4.76829e-20,1.50401e-21,4.40161e-23,1.19858e-24,3.04463e-26,7.23202e-28,1.60992e-29,3.3656e-31,6.62025e-33,1.22749e-34,2.14894e-36,3.55777e-38,5.57852e-40,8.29564e-42,1.17149e-43,1.57297e-45,2.01046e-47,2.44905e-49,5.69029e-51
9.77886,3.71875e-50,1.53108e-48,1.20239e-46,8.99989e-45,6.41261e-43,4.3444e-41,2.79502e-39,1.7054e-37,9.85476e-36,5.38517e-34,2.77841e-32,1.35114e-30,6.18197e-29,2.65603e-27,1.06934e-25,4.02533e-24,1.41333e-22,4.61651e-21,1.39888e-19,3.9202e-18,1.01261e-16,2.40204e-15,5.21152e-14,1.02955e-12,1.84272e-11,2.97142e-10,4.28962e-09,5.50414e-08,6.22545e-07,6.147e-06,5.23844e-05,0.000380035,0.00230788,0.0114864,0.0455909,0.139157,0.310914,0.47731,0.485105,0.421728,0.518899,0.519029,0.425444,0.478412,0.32074,0.335776,0.115396,0.0551488,-0.107729,-0.0492308,0.130681,-0.0492308,-0.107729,0.0551488,0.115396,0.335776,0.32074,0.478412,0.425444,0.519029,0.518899,0.421728,0.485105,0.47731,0.310914,0.139157,0.0455909,0.0114864,0.00230788,0.000380035,5.23844e-05,6.147e-06,6.22545e-07,5.50414e-08,4.28962e-09,2.97142e-10,1.84272e-11,1.02955e-12,5.21152e-14,2.40204e-15,1.01261e-16,3.9202e-18,1.39888e-19,4.61651e-21,1.41333e-22,4.02533e-24,1.06934e-25,2.65603e-27,6.18197e-29,1.35114e-30,2.77841e-32,5.38517e-34,9.85476e-36,1.7054e-37,2.79502e-39,4.3444e-41,6.41261e-43,8.99989e-45,1.20239e-46,1.53108e-48,3.71875e-50
9.98479,2.33134e-49,9.19097e-48,6.91141e-46,4.95375e-44,3.37997e-42,2.19277e-40,1.35091e-38,7.893e-37,4.36742e-35,2.28519e-33,1.12887e-31,5.25584e-30,2.30214e-28,9.46803e-27,3.64853e-25,1.3144e-23,4.41606e-22,1.38005e-20,4.00014e-19,1.07207e-17,2.64773e-16,6.00355e-15,1.24466e-13,2.34873e-12,4.01382e-11,6.17676e-10,8.50461e-09,1.04006e-07,1.12021e-06,1.0522e-05,8.51881e-05,0.000586165,0.00336895,0.0158237,0.0590396,0.168481,0.349372,0.494393,0.471022,0.427452,0.537269,0.495583,0.431763,0.461128,0.308719,0.311183,0.0926797,0.0126357,-0.0881211,-0.0422403,0.122061,-0.0422403,-0.0881211,0.0126357,0.0926797,0.311183,0.308719,0.461128,0.431763,0.495583,0.537269,0.427452,0.471022,0.494393,0.349372,0.168481,0.0590396,0.0158237,0.00336895,0.000586165,8.51881e-05,1.0522e-05,1.12021e-06,1.04006e-07,8.50461e-09,6.17676e-10,4.01382e-11,2.34873e-12,1.24466e-13,6.00355e-15,2.64773e-16,1.07207e-17,4.00014e-19,1.38005e-20,4.41606e-22,1.3144e-23,3.64853e-25,9.46803e-27,2.30214e-28,5.25584e-30,1.12887e-31,2.28519e-33,4.36742e-35,7.893e-37,1.35091e-38,2.19277e-40,3.37997e-42,4.95375e-44,6.91141e-46,9.19097e-48,2.33134e-49
10.1907,1.40445e-48,5.30657e-47,3.82444e-45,2.62723e-43,1.71808e-41,1.06828e-39,6.30779e-38,3.53215e-36,1.87307e-34,9.39213e-33,4.44602e-31,1.98348e-29,8.32411e-28,3.27979e-26,1.2107e-24,4.17754e-23,1.34412e-21,4.02195e-20,1.11602e-18,2.86272e-17,6.76519e-16,1.46738e-14,2.90919e-13,5.24778e-12,8.56897e-11,1.25932e-09,1.65488e-08,1.93014e-07,1.98092e-06,1.77104e-05,0.000136294,0.000889886,0.00484222,0.0214676,0.075292,0.200817,0.386305,0.504377,0.456086,0.439609,0.549279,0.471196,0.441976,0.436228,0.303159,0.27733,0.0757578,-0.0307071,-0.0623248,-0.0302906,0.0996403,-0.0302906,-0.0623248,-0.0307071,0.0757578,0.27733,0.303159,0.436228,0.441976,0.471196,0.549279,0.439609,0.456086,0.504377,0.386305,0.200817,0.075292,0.0214676,0.00484222,0.000889886,0.000136294,1.77104e-05,1.98092e-06,1.93014e-07,1.65488e-08,1.25932e-09,8.56897e-11,5.24778e-12,2.90919e-13,1.46738e-14,6.76519e-16,2.86272e-17,1.11602e-18,4.02195e-20,1.34412e-21,4.17754e-23,1.2107e-24,3.27979e-26,8.32411e-28,1.98348e-29,4.44602e-31,9.39213e-33,1.87307e-34,3.53215e-36,6.30779e-38,1.06828e-39,1.71808e-41,2.62723e-43,3.82444e-45,5.30657e-47,1.40445e-48
10.3966,8.14331e-48,2.95145e-46,2.04038e-44,1.34454e-42,8.43426e-41,5.03054e-39,2.84921e-37,1.53035e-35,7.78377e-34,3.74337e-32,1.69944e-30,7.27052e-29,2.92576e-27,1.10527e-25,3.91134e-24,1.29366e-22,3.98916e-21,1.1438e-19,3.04063e-18,7.47061e-17,1.69055e-15,3.51024e-14,6.65982e-13,1.14919e-11,1.79421e-10,2.51986e-09,3.16248e-08,3.51999e-07,3.44436e-06,2.93269e-05,0.000214632,0.00133028,0.00685513,0.0286903,0.0945779,0.23568,0.420383,0.507351,0.442484,0.457055,0.55341,0.448842,0.453165,0.405986,0.302069,0.236106,0.0628254,-0.0708746,-0.0338227,-0.0142481,0.0663068,-0.0142481,-0.0338227,-0.0708746,0.0628254,0.236106,0.302069,0.405986,0.453165,0.448842,0.55341,0.457055,0.442484,0.507351,0.420383,0.23568,0.0945779,0.0286903,0.00685513,0.00133028,0.000214632,2.93269e-05,3.44436e-06,3.51999e-07,3.16248e-08,2.51986e-09,1.79421e-10,1.14919e-11,6.65982e-13,3.51024e-14,1.69055e-15,7.47061e-17,3.04063e-18,1.1438e-19,3.98916e-21,1.29366e-22,3.91134e-24,1.10527e-25,2.92576e-27,7.27052e-29,1.69944e-30,3.74337e-32,7.78377e-34,1.53035e-35,2.84921e-37,5.03054e-39,8.43426e-41,1.34454e-42,2.04038e-44,2.95145e-46,8.14331e-48
10.6026,4.55138e-47,1.58366e-45,1.05103e-43,6.64905e-42,4.00418e-40,2.29273e-38,1.24659e-36,6.42734e-35,3.13801e-33,1.44853e-31,6.31157e-30,2.59137e-28,1.00068e-26,3.62718e-25,1.23146e-23,3.90702e-22,1.15549e-20,3.17701e-19,8.09706e-18,1.90684e-16,4.13489e-15,8.22463e-14,1.49429e-12,2.46821e-11,3.68704e-10,4.95168e-09,5.9387e-08,6.31175e-07,5.89178e-06,4.77991e-05,0.000332829,0.00195892,0.00956206,0.0377816,0.117044,0.272374,0.45033,0.503928,0.432216,0.477926,0.549109,0.431036,0.462193,0.373353,0.302553,0.190376,0.0515691,-0.103849,-0.00602203,0.00433557,0.0262078,0.00433557,-0.00602203,-0.103849,0.0515691,0.190376,0.302553,0.373353,0.462193,0.431036,0.549109,0.477926,0.432216,0.503928,0.45033,0.272374,0.117044,0.0377816,0.00956206,0.00195892,0.000332829,4.77991e-05,5.89178e-06,6.31175e-07,5.9387e-08,4.95168e-09,3.68704e-10,2.46821e-11,1.49429e-12,8.22463e-14,4.13489e-15,1.90684e-16,8.09706e-18,3.17701e-19,1.15549e-20,3.90702e-22,1.23146e-23,3.62718e-25,1.00068e-26,2.59137e-28,6.31157e-30,1.44853e-31,3.13801e-33,6.42734e-35,1.24659e-36,2.29273e-38,4.00418e-40,6.64905e-42,1.05103e-43,1.58366e-45,4.55138e-47
