t,Vr-->,z_V,0,1,2,3,4,5,6
2.24683e-06,45,-2.7499e-12,8.3741e-09,-1.42758e-09,-1.50891e-07,6.38002e-07,-3.7426e-06,-1.59048e-08,
2.24683e-06,50,-3.62972e-06,-2.34956e-05,4.03187e-06,-2.83761e-05,0.000122609,-0.000714922,-4.89898e-05,
2.24683e-06,55,-6.47432e-06,-4.19909e-05,7.2071e-06,-1.33983e-05,5.78898e-05,-0.000337554,-2.3088e-05,
2.24683e-06,60,-2.7499e-12,8.3741e-09,-1.42758e-09,-1.50891e-07,6.38002e-07,-3.7426e-06,-1.59048e-08,
2.24683e-06,65,-2.03532e-06,-1.32524e-05,2.27366e-06,-2.83761e-05,0.000122609,-0.000714922,-4.89898e-05,
2.24683e-06,70,-6.47435e-06,-4.19909e-05,7.2071e-06,-1.35295e-05,5.84536e-05,-0.000340846,-2.32611e-05,
2.24683e-06,75,-5.09878e-11,-1.03206e-07,1.71686e-08,-1.55721e-07,6.58416e-07,-3.8624e-06,-1.62764e-08,
2.24683e-06,80,-2.03533e-06,-1.33639e-05,2.29225e-06,-2.83761e-05,0.000122609,-0.000714922,-4.89898e-05,
2.24683e-06,85,-6.47448e-06,-4.21025e-05,7.22571e-06,-1.402e-05,6.05277e-05,-0.000353013,-2.33128e-05,
2.24683e-06,90,-5.09878e-11,-1.03206e-07,1.71686e-08,-1.55721e-07,6.58417e-07,-3.8624e-06,-1.62764e-08,
2.24683e-06,95,-2.03533e-06,-1.33639e-05,2.29225e-06,-2.83761e-05,0.000122609,-0.000714922,-4.89898e-05,
2.24683e-06,100,-6.47448e-06,-4.21025e-05,7.22571e-06,-1.402e-05,6.05277e-05,-0.000353013,-2.33128e-05,

2.24683e-06,5,305,304.999,305,305,305,304.999,305,
2.24683e-06,10,305,304.999,305,305,305,304.999,305,
2.24683e-06,15,305,304.999,305,305,305,304.999,305,
2.24683e-06,20,305,304.999,305,305,305,304.999,305,
2.24683e-06,25,305,304.999,305,305,305,304.999,305,
2.24683e-06,30,305,304.999,305,305,305,304.999,305,
2.24683e-06,35,305,304.999,305,305,305,304.999,305,
2.24683e-06,40,305,304.999,305,305,305,304.999,305,
2.24683e-06,45,305,304.999,305,305,305,304.999,305,
2.24683e-06,50,305,304.999,305,305,305,304.999,305,
2.24683e-06,55,305,304.999,305,305,305,304.999,305,
